/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/dcIDKr9mJ7c.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/dcIDKr9mJ7c.fr-FR_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/E4faBLmfH1g.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/E4faBLmfH1g.fr_generated_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/ezamAUSySkA.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/ezamAUSySkA.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/fEyXT3bSPMk.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/fEyXT3bSPMk.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/FVCuwA2vg4I.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/FVCuwA2vg4I.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/HNsp6WmhuHw.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/HNsp6WmhuHw.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/HP87mnIkD-g.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/HP87mnIkD-g.fr-FR_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/iHuR2KXlXHU.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/iHuR2KXlXHU.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/j7vrfCyRa54.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/j7vrfCyRa54.fr_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/j935W8GExKc.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/j935W8GExKc.fr_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/JMBCGN--BEk.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/JMBCGN--BEk.fr_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/K6aTw_VByD0.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/K6aTw_VByD0.fr_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/L5Kcae-5pPQ.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/L5Kcae-5pPQ.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/lcb67vw0G1g.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/lcb67vw0G1g.fr_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/Lv0rL6Jnx7o.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/Lv0rL6Jnx7o.fr_generated_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/m85rkR6nXvI.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/m85rkR6nXvI.fr_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/oalWvlROoyE.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/oalWvlROoyE.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/OYyMBz6Qaug.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/OYyMBz6Qaug.fr-FR_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/p4L1QN50CKw.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/p4L1QN50CKw.fr_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/pNA5t4WTIS4.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/pNA5t4WTIS4.fr-FR_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/-q0z9QGDo2o.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/-q0z9QGDo2o.fr-FR_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/r2sLptMT9v8.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/r2sLptMT9v8.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/SNucTNIfNKA.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/SNucTNIfNKA.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/SZVP2a4pIG4.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/SZVP2a4pIG4.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/TrF3vg5T5m8.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/TrF3vg5T5m8.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/tSoausYB4TM.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/tSoausYB4TM.fr_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/uBPwEbJLwxA.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/uBPwEbJLwxA.fr_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/V4EgliUWxQQ.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/V4EgliUWxQQ.fr_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/v9mQlu-EQ-I.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/v9mQlu-EQ-I.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/vfjQiPKP8gU.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/vfjQiPKP8gU.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/Vs9lO3bD77g.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/Vs9lO3bD77g.fr-FR_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/WJqJghxGAz0.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/WJqJghxGAz0.fr_manual_subtitle.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/yCyjvStVnbI.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/yCyjvStVnbI.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/yGwS0E7pIAg.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/yGwS0E7pIAg.fr_manual_subtitle_edited.vtt
/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/_yk2ykCVUmI.wav	/home/serkhane/Repositories/AI/DATA/youtube_data_taflowtron/fr/original/_yk2ykCVUmI.fr-FR_manual_subtitle_edited.vtt
